t
t	x	y	z	vx	vy	vz	xstart	ystart	zstart	roihinit	roiwinit	roixinit	roiyinit	imgw	imgh	fov	goaldiv	t0	t1	t2	t3	tlanded	nreinits
62.934433 -0.520600 -0.585681 5.885049 0.194027 0.121945 -0.536598
62.967651 -0.513964 -0.581513 5.866154 0.195922 0.123027 -0.570158
63.000870 -0.507259 -0.577304 5.846327 0.198077 0.124279 -0.593007
63.033108 -0.500676 -0.573176 5.826506 0.200456 0.125665 -0.604375
63.064373 -0.494212 -0.569125 5.807143 0.203133 0.127220 -0.602226
63.097591 -0.487247 -0.564766 5.786746 0.206020 0.128876 -0.598101
63.129833 -0.480394 -0.560482 5.767056 0.208856 0.130482 -0.592345
63.164028 -0.473018 -0.555877 5.746612 0.212213 0.132397 -0.572809
63.195290 -0.466169 -0.551607 5.728590 0.215221 0.134125 -0.554746
63.227531 -0.459009 -0.547147 5.710555 0.218229 0.135872 -0.536207
63.261726 -0.451308 -0.542354 5.692113 0.221229 0.137633 -0.518973
63.292992 -0.444183 -0.537922 5.675594 0.223509 0.138973 -0.515008
63.327187 -0.436314 -0.533031 5.657446 0.225528 0.140161 -0.522302
63.361382 -0.428378 -0.528100 5.639040 0.227519 0.141342 -0.526224
63.393623 -0.420827 -0.523410 5.621767 0.229673 0.142622 -0.517373
63.425861 -0.413203 -0.518677 5.604871 0.231807 0.143871 -0.507405
63.459080 -0.405280 -0.513761 5.587618 0.233623 0.144900 -0.508933
63.494251 -0.396828 -0.508521 5.569203 0.235484 0.145931 -0.511131
63.526493 -0.389016 -0.503682 5.552448 0.237490 0.147050 -0.501053
63.557758 -0.381372 -0.498951 5.536751 0.239784 0.148349 -0.477454
63.591953 -0.372920 -0.493724 5.520713 0.242669 0.150008 -0.436737
63.625172 -0.364607 -0.488587 5.506739 0.245817 0.151844 -0.383483
63.656433 -0.356680 -0.483692 5.495456 0.249092 0.153775 -0.320699
63.689651 -0.348137 -0.478420 5.485902 0.252873 0.156020 -0.240800
63.721893 -0.339722 -0.473230 5.479287 0.256420 0.158124 -0.164064
63.754135 -0.331194 -0.467972 5.475137 0.259820 0.160138 -0.088189
63.787354 -0.322293 -0.462487 5.473480 0.263060 0.162074 -0.013624
63.820572 -0.313292 -0.456942 5.474113 0.265688 0.163680 0.046149
63.851833 -0.304746 -0.451677 5.476412 0.267791 0.165019 0.096131
63.885052 -0.295598 -0.446038 5.480542 0.269659 0.166263 0.142949
63.917294 -0.286667 -0.440529 5.485847 0.270938 0.167171 0.174567
63.949535 -0.277699 -0.434994 5.492091 0.272023 0.167976 0.203964
63.982754 -0.268423 -0.429263 5.499549 0.272958 0.168703 0.231543
64.014992 -0.259397 -0.423682 5.507477 0.273462 0.169160 0.245441
64.048210 -0.250087 -0.417921 5.515854 0.273531 0.169349 0.244214
64.080452 -0.241052 -0.412324 5.523859 0.273525 0.169495 0.242106
64.113670 -0.231740 -0.406551 5.532227 0.273765 0.169807 0.251805
64.144936 -0.222967 -0.401107 5.540483 0.273963 0.170082 0.261737
64.178154 -0.213640 -0.395314 5.549558 0.274141 0.170343 0.272874
64.210396 -0.204582 -0.389683 5.558758 0.274223 0.170522 0.282033
64.243614 -0.195253 -0.383880 5.568333 0.273916 0.170451 0.278245
64.275856 -0.186212 -0.378252 5.577427 0.273529 0.170341 0.274142
64.308090 -0.177180 -0.372625 5.586569 0.273335 0.170381 0.281537
64.340332 -0.168155 -0.366996 5.596034 0.273086 0.170402 0.289646
64.373550 -0.158870 -0.361199 5.605873 0.272494 0.170215 0.286168
64.405792 -0.149880 -0.355580 5.615226 0.271852 0.169994 0.281952
64.438034 -0.140908 -0.349966 5.624635 0.271439 0.169925 0.289823
64.471252 -0.131677 -0.344184 5.634683 0.270969 0.169827 0.298677
64.503494 -0.122735 -0.338577 5.644686 0.270480 0.169715 0.308481
64.535736 -0.113805 -0.332970 5.655211 0.270211 0.169744 0.330414
64.568954 -0.104614 -0.327193 5.666890 0.269895 0.169738 0.353409
64.601196 -0.095708 -0.321589 5.678778 0.269267 0.169515 0.363539
64.633438 -0.086826 -0.315995 5.690905 0.268529 0.169224 0.371756
64.666656 -0.077702 -0.310241 5.703694 0.267626 0.168845 0.377691
64.698891 -0.068881 -0.304673 5.716099 0.266390 0.168265 0.371113
64.732109 -0.059843 -0.298960 5.728393 0.264715 0.167423 0.349413
64.764351 -0.051128 -0.293445 5.739543 0.263009 0.166565 0.328039
64.796593 -0.042467 -0.287955 5.750178 0.261486 0.165837 0.318604
64.828835 -0.033854 -0.282490 5.760587 0.259952 0.165100 0.310374
64.862053 -0.025035 -0.276884 5.771004 0.258391 0.164345 0.303867
64.894295 -0.016525 -0.271468 5.780951 0.256855 0.163591 0.296791
64.927513 -0.007815 -0.265916 5.790743 0.255023 0.162642 0.276858
64.959755 0.000575 -0.260562 5.799367 0.252969 0.161543 0.243880
64.992973 0.009147 -0.255084 5.807033 0.250817 0.160407 0.209401
65.024239 0.017147 -0.249963 5.813223 0.248764 0.159339 0.176531
65.057449 0.025575 -0.244560 5.818613 0.246603 0.158226 0.143045
65.090668 0.033932 -0.239194 5.822972 0.244521 0.157164 0.113812
65.121933 0.041731 -0.234177 5.826090 0.242452 0.156078 0.079944
65.155151 0.049944 -0.228886 5.828153 0.240261 0.154914 0.044143
65.190323 0.058562 -0.223324 5.829251 0.238199 0.153849 0.020405
65.222565 0.066400 -0.218258 5.829605 0.236342 0.152878 -0.000148
65.253830 0.073938 -0.213378 5.829115 0.234349 0.151787 -0.031672
65.287048 0.081876 -0.208233 5.827419 0.232231 0.150622 -0.065288
65.319290 0.089515 -0.203275 5.824879 0.230385 0.149640 -0.085398
65.352509 0.097324 -0.198199 5.821664 0.228502 0.148651 -0.104573
65.384750 0.104838 -0.193307 5.817739 0.226470 0.147560 -0.134527
65.417969 0.112508 -0.188305 5.812587 0.224349 0.146437 -0.165563
65.450211 0.119884 -0.183486 5.806610 0.222236 0.145331 -0.197099
65.484406 0.127626 -0.178417 5.798921 0.219765 0.144010 -0.243051
65.516640 0.134845 -0.173682 5.790135 0.217435 0.142766 -0.285631
65.548882 0.141989 -0.168987 5.780003 0.215102 0.141508 -0.328152
65.582100 0.149268 -0.164194 5.768078 0.212741 0.140226 -0.369394
65.614342 0.156259 -0.159581 5.755383 0.210672 0.139127 -0.395762
65.646584 0.163184 -0.155003 5.741920 0.208653 0.138048 -0.420207
65.679802 0.170250 -0.150324 5.727188 0.206634 0.136971 -0.442861
65.712044 0.177045 -0.145815 5.712369 0.204891 0.136075 -0.451496
65.744286 0.183787 -0.141333 5.697516 0.203373 0.135335 -0.445272
65.777504 0.190684 -0.136738 5.682710 0.202047 0.134728 -0.422745
