t	x	y	z	vx	vy	vz	xstart	ystart	zstart	roihinit	roiwinit	roixinit	roiyinit	imgw	imgh	fov	goaldiv	t0	t1	t2	t3	tlanded	nreinits	phistart	thetastart	psistart
45.910206	-0.762451	-0.742350	6.229787	0.008197	0.004592	-0.014582
45.941471	-0.762189	-0.742203	6.229198	0.008187	0.004590	-0.025399
45.977619	-0.761885	-0.742033	6.227880	0.008264	0.004564	-0.043790
46.008884	-0.761617	-0.741888	6.226195	0.008516	0.004521	-0.062725
46.043079	-0.761310	-0.741730	6.223425	0.009006	0.004479	-0.096868
46.075321	-0.761002	-0.741582	6.219652	0.009642	0.004498	-0.128680
46.108540	-0.760660	-0.741427	6.214895	0.010444	0.004639	-0.147662
46.149570	-0.760198	-0.741224	6.208232	0.011520	0.005046	-0.170824
46.173996	-0.759901	-0.741093	6.203786	0.012207	0.005437	-0.182396
46.206238	-0.759481	-0.740902	6.197688	0.013226	0.006158	-0.184500
46.238480	-0.759024	-0.740683	6.191753	0.014410	0.007115	-0.172730
46.270721	-0.758526	-0.740429	6.186293	0.015744	0.008248	-0.159878
46.303940	-0.757964	-0.740126	6.180905	0.017232	0.009508	-0.159221
46.336178	-0.757369	-0.739791	6.175457	0.018762	0.010771	-0.172701
46.368420	-0.756722	-0.739413	6.169476	0.020431	0.012118	-0.187363
46.374283	-0.756598	-0.739339	6.168344	0.020755	0.012378	-0.189077
46.407501	-0.755857	-0.738890	6.161869	0.022736	0.013957	-0.189700
46.439739	-0.755070	-0.738401	6.155755	0.024881	0.015654	-0.178447
46.471981	-0.754210	-0.737853	6.150093	0.027168	0.017443	-0.166393
46.506176	-0.753214	-0.737208	6.144305	0.029623	0.019332	-0.166497
46.537441	-0.752226	-0.736560	6.138937	0.031991	0.021118	-0.166972
46.570660	-0.751090	-0.735806	6.133420	0.034764	0.023181	-0.155068
46.602901	-0.749892	-0.735003	6.128685	0.037731	0.025371	-0.129854
46.635139	-0.748593	-0.734126	6.124866	0.040826	0.027658	-0.103828
46.667381	-0.747190	-0.733172	6.121867	0.044035	0.030055	-0.076923
46.700600	-0.745630	-0.732103	6.119905	0.047592	0.032752	-0.037238
46.733818	-0.743946	-0.730939	6.119350	0.051220	0.035538	0.001624
46.765083	-0.742249	-0.729757	6.119991	0.054710	0.038232	0.038749
46.798302	-0.740320	-0.728405	6.122020	0.058481	0.041136	0.078041
46.832497	-0.738203	-0.726911	6.125310	0.062231	0.044009	0.106371
46.865711	-0.736024	-0.725367	6.129196	0.065662	0.046631	0.118796
46.896976	-0.733871	-0.723834	6.133026	0.068702	0.048960	0.118630
46.931171	-0.731404	-0.722073	6.137162	0.072028	0.051528	0.119217
46.963413	-0.728971	-0.720330	6.141106	0.075134	0.053954	0.117777
46.994678	-0.726517	-0.718564	6.144702	0.077982	0.056194	0.104896
47.027897	-0.723813	-0.716612	6.147829	0.080798	0.058421	0.077082
47.061111	-0.721014	-0.714585	6.149924	0.083625	0.060660	0.048783
47.092377	-0.718291	-0.712607	6.151067	0.086295	0.062772	0.021787
47.125595	-0.715304	-0.710431	6.151298	0.089180	0.065042	-0.005600
47.157837	-0.712307	-0.708242	6.150829	0.092247	0.067428	-0.019769
47.190079	-0.709206	-0.705974	6.149985	0.095386	0.069844	-0.032406
47.223293	-0.705903	-0.703553	6.148659	0.098701	0.072369	-0.043277
47.255535	-0.702587	-0.701120	6.147069	0.101919	0.074810	-0.054458
47.287777	-0.699166	-0.698608	6.145073	0.105153	0.077264	-0.064330
47.320995	-0.695528	-0.695934	6.142718	0.108441	0.079757	-0.075518
47.353237	-0.691896	-0.693261	6.139879	0.111358	0.081969	-0.098032
47.385475	-0.688169	-0.690516	6.136222	0.114216	0.084152	-0.121057
47.418694	-0.684231	-0.687613	6.131698	0.117088	0.086367	-0.145822
47.452888	-0.680076	-0.684546	6.126131	0.120046	0.088662	-0.169247
47.485130	-0.676059	-0.681578	6.120348	0.123109	0.091030	-0.178021
47.517372	-0.671936	-0.678527	6.114520	0.126502	0.093624	-0.172479
47.551567	-0.667437	-0.675197	6.108633	0.130152	0.096379	-0.165448
47.583809	-0.663079	-0.671970	6.103281	0.133645	0.098993	-0.156903
47.619957	-0.658050	-0.668244	6.097882	0.137887	0.102156	-0.132625
47.652199	-0.653427	-0.664818	6.094059	0.141971	0.105188	-0.097375
47.684441	-0.648667	-0.661292	6.091485	0.146047	0.108206	-0.061234
47.717655	-0.643628	-0.657558	6.089878	0.149891	0.111056	-0.036504
47.749897	-0.638615	-0.653844	6.089027	0.153507	0.113752	-0.014142
47.782139	-0.633484	-0.650041	6.088936	0.156993	0.116371	0.006219
47.815357	-0.628084	-0.646037	6.089336	0.160192	0.118795	0.014509
47.847599	-0.622745	-0.642078	6.089752	0.162858	0.120841	0.008260
47.880817	-0.617161	-0.637933	6.089696	0.165138	0.122615	-0.013506
47.915989	-0.611173	-0.633485	6.088537	0.167076	0.124146	-0.052438
47.947250	-0.605794	-0.629487	6.086263	0.168748	0.125472	-0.086588
47.980469	-0.600020	-0.625192	6.082706	0.170484	0.126852	-0.122823
48.012711	-0.594364	-0.620982	6.077905	0.171885	0.127973	-0.168665
48.044952	-0.588663	-0.616736	6.071527	0.173278	0.129079	-0.214260
