t	x	y	z	vx	vy	vz	xstart	ystart	zstart	roihinit	roiwinit	roixinit	roiyinit	imgw	imgh	fov	goaldiv	t0	t1	t2	t3	tlanded	nreinits	phistart	thetastart	psistart
64.057007	-0.746802	-0.727799	6.072909	0.004451	0.006289	-0.005471
64.088272	-0.746661	-0.727600	6.072633	0.004328	0.006132	-0.014412
64.123444	-0.746507	-0.727383	6.071649	0.004266	0.005932	-0.042321
64.156662	-0.746359	-0.727183	6.069706	0.004479	0.005793	-0.069082
64.188904	-0.746203	-0.726993	6.067159	0.005029	0.005739	-0.082140
64.221138	-0.746023	-0.726803	6.064367	0.005900	0.005805	-0.085958
64.254356	-0.745803	-0.726602	6.061337	0.007006	0.006021	-0.093810
64.286598	-0.745552	-0.726397	6.057940	0.008140	0.006378	-0.113695
64.318840	-0.745264	-0.726178	6.053808	0.009303	0.006896	-0.134265
64.354012	-0.744904	-0.725916	6.048749	0.010645	0.007671	-0.143467
64.384300	-0.744554	-0.725665	6.044344	0.011907	0.008516	-0.138191
64.416542	-0.744135	-0.725366	6.040086	0.013436	0.009595	-0.117821
64.449760	-0.743647	-0.725018	6.036487	0.015205	0.010827	-0.096043
64.481026	-0.743131	-0.724651	6.033597	0.017002	0.012027	-0.087117
64.514244	-0.742516	-0.724219	6.030738	0.019111	0.013386	-0.079560
64.547462	-0.741824	-0.723737	6.028322	0.021514	0.014906	-0.060537
64.578720	-0.741094	-0.723234	6.026855	0.024067	0.016511	-0.029681
64.611938	-0.740224	-0.722640	6.026468	0.026964	0.018330	0.004284
64.648087	-0.739165	-0.721923	6.027112	0.030141	0.020335	0.026916
64.679352	-0.738155	-0.721243	6.028095	0.032840	0.022049	0.031684
64.712570	-0.736986	-0.720460	6.029201	0.035772	0.023924	0.034655
64.744812	-0.735753	-0.719637	6.030546	0.038818	0.025899	0.048622
64.777054	-0.734418	-0.718746	6.032427	0.041941	0.027949	0.063190
64.820045	-0.732479	-0.717454	6.035309	0.045984	0.030650	0.064195
64.842514	-0.731395	-0.716732	6.036751	0.048104	0.032088	0.061447
64.874756	-0.729754	-0.715636	6.038684	0.051160	0.034177	0.054549
64.906998	-0.728010	-0.714471	6.040385	0.054330	0.036341	0.050328
64.941193	-0.726042	-0.713153	6.042256	0.057973	0.038814	0.058812
64.979294	-0.723696	-0.711582	6.044772	0.062135	0.041599	0.067683
65.011536	-0.721582	-0.710167	6.047138	0.065779	0.044002	0.077444
65.042801	-0.719415	-0.708719	6.049802	0.069367	0.046349	0.087041
65.077972	-0.716840	-0.706999	6.053138	0.073484	0.049029	0.099503
