t	x	y	z	vx	vy	vz	xstart	ystart	zstart	roihinit	roiwinit	roixinit	roiyinit	imgw	imgh	fov	goaldiv	t0	t1	t2	t3	tlanded	nreinits	phistart	thetastart	psistart
68.786659	-0.737191	-0.718641	5.050775	-0.000093	0.001545	-0.003056
68.818901	-0.737194	-0.718588	5.050666	-0.000080	0.001645	-0.003687
68.851143	-0.737196	-0.718533	5.050514	0.000039	0.001728	-0.005830
68.885338	-0.737188	-0.718470	5.050344	0.000479	0.001835	-0.001858
68.916603	-0.737160	-0.718409	5.050507	0.001279	0.002011	0.013960
68.948845	-0.737098	-0.718338	5.051439	0.002481	0.002309	0.043983
68.982063	-0.736988	-0.718251	5.053514	0.004008	0.002828	0.075333
69.014305	-0.736828	-0.718146	5.056351	0.005597	0.003536	0.093355
69.047523	-0.736609	-0.718010	5.059639	0.007228	0.004459	0.097061
69.080742	-0.736335	-0.717839	5.062787	0.008795	0.005543	0.085563
69.112000	-0.736029	-0.717643	5.065299	0.010278	0.006730	0.073280
69.144241	-0.735662	-0.717397	5.067664	0.011944	0.008161	0.072322
69.178436	-0.735209	-0.717081	5.070220	0.013871	0.009835	0.071978
69.209702	-0.734734	-0.716740	5.072379	0.015746	0.011424	0.060802
69.241943	-0.734179	-0.716333	5.074141	0.017874	0.013161	0.047814
69.275162	-0.733529	-0.715853	5.075533	0.020265	0.015039	0.032707
69.309357	-0.732773	-0.715291	5.076212	0.022793	0.016973	0.004398
69.343552	-0.731927	-0.714660	5.075828	0.025479	0.019004	-0.023453
69.375793	-0.731040	-0.713998	5.074622	0.028126	0.020998	-0.050479
69.409012	-0.730034	-0.713247	5.072412	0.030991	0.023147	-0.076672
69.441254	-0.728961	-0.712445	5.069468	0.033869	0.025305	-0.102454
69.474472	-0.727755	-0.711544	5.065517	0.036951	0.027635	-0.127119
69.505737	-0.726522	-0.710621	5.061073	0.039913	0.029898	-0.151228
69.540909	-0.725024	-0.709497	5.054928	0.043136	0.032381	-0.191143
69.573151	-0.723548	-0.708388	5.047981	0.046176	0.034724	-0.226378
69.605385	-0.721967	-0.707199	5.040082	0.049482	0.037265	-0.248612
69.639580	-0.720165	-0.705841	5.031192	0.053342	0.040208	-0.255877
69.670845	-0.718394	-0.704506	5.023077	0.057197	0.043114	-0.248555
69.703087	-0.716432	-0.703027	5.015198	0.061521	0.046345	-0.226638
69.736305	-0.714254	-0.701388	5.008096	0.066346	0.049937	-0.189336
69.769524	-0.711907	-0.699621	5.002512	0.071537	0.053789	-0.137864
69.800789	-0.709533	-0.697838	4.998919	0.076486	0.057449	-0.089729
69.834007	-0.706841	-0.695817	4.996569	0.081510	0.061164	-0.052101
69.866249	-0.704066	-0.693735	4.995422	0.086349	0.064767	-0.016936
69.898491	-0.701132	-0.691534	4.995455	0.091103	0.068347	0.015983
69.931709	-0.697947	-0.689144	4.996570	0.095968	0.072051	0.050127
69.963943	-0.694697	-0.686703	4.998775	0.100599	0.075608	0.080524
69.996185	-0.691296	-0.684145	5.001925	0.105209	0.079159	0.110807
70.031357	-0.687412	-0.681221	5.006516	0.110165	0.082969	0.141129
70.062622	-0.683815	-0.678511	5.011314	0.114285	0.086122	0.155503
70.096817	-0.679735	-0.675436	5.016804	0.118420	0.089273	0.155217
70.130035	-0.675640	-0.672348	5.021867	0.122067	0.092058	0.140029
70.164230	-0.671297	-0.669072	5.026438	0.125749	0.094894	0.123235
70.198425	-0.666821	-0.665693	5.030653	0.129722	0.097968	0.120166
70.231644	-0.662334	-0.662303	5.034870	0.133866	0.101162	0.129188
