t	x	y	z	vx	vy	vz	xstart	ystart	zstart	roihinit	roiwinit	roixinit	roiyinit	imgw	imgh	fov	goaldiv	t0	t1	t2	t3	tlanded	nreinits	phistart	thetastart	psistart
65.554749	-0.330412	-0.311928	2.119581	0.003186	0.003441	-0.008830
65.590897	-0.330294	-0.311800	2.119295	0.003211	0.003501	-0.005848
65.623138	-0.330185	-0.311684	2.119239	0.003385	0.003554	0.003804
65.655380	-0.330067	-0.311566	2.119674	0.003821	0.003573	0.023785
65.688599	-0.329923	-0.311443	2.120874	0.004660	0.003678	0.044667
65.720833	-0.329751	-0.311317	2.122561	0.005801	0.003951	0.055132
65.753075	-0.329537	-0.311179	2.124392	0.007123	0.004417	0.053758
65.787270	-0.329261	-0.311012	2.126066	0.008589	0.005126	0.040002
65.819511	-0.328954	-0.310829	2.127002	0.009956	0.005977	0.015405
65.852730	-0.328590	-0.310607	2.127046	0.011393	0.007058	-0.010604
65.884972	-0.328188	-0.310353	2.126400	0.012920	0.008335	-0.025966
65.917213	-0.327733	-0.310053	2.125323	0.014597	0.009780	-0.040015
65.949455	-0.327221	-0.309704	2.123648	0.016402	0.011315	-0.062500
65.982674	-0.326627	-0.309290	2.121093	0.018468	0.013025	-0.085592
66.014915	-0.325979	-0.308829	2.118021	0.020765	0.014867	-0.098045
66.047157	-0.325249	-0.308304	2.114729	0.023383	0.016902	-0.099138
66.080376	-0.324403	-0.307690	2.111376	0.026314	0.019112	-0.099163
66.112610	-0.323483	-0.307022	2.107974	0.029256	0.021268	-0.108385
66.144852	-0.322465	-0.306282	2.104205	0.032359	0.023500	-0.118197
66.178070	-0.321304	-0.305439	2.100148	0.035820	0.025991	-0.118208
66.210312	-0.320061	-0.304537	2.096271	0.039283	0.028519	-0.117889
66.244507	-0.318618	-0.303488	2.092142	0.043069	0.031336	-0.116325
66.276749	-0.317131	-0.302405	2.088462	0.046873	0.034212	-0.104932
66.311920	-0.315360	-0.301110	2.085099	0.051329	0.037597	-0.080215
66.345139	-0.313535	-0.299771	2.082944	0.055857	0.041029	-0.045321
66.376404	-0.311673	-0.298402	2.082068	0.060246	0.044332	-0.011829
66.410599	-0.309475	-0.296783	2.082265	0.065114	0.047976	0.022711
66.443817	-0.307176	-0.295088	2.083575	0.069825	0.051511	0.051656
66.476059	-0.304792	-0.293328	2.085736	0.074433	0.054995	0.079508
66.508301	-0.302254	-0.291451	2.088833	0.079036	0.058497	0.105719
66.542496	-0.299397	-0.289335	2.093021	0.083953	0.062252	0.133827
66.572777	-0.296722	-0.287350	2.097568	0.088297	0.065562	0.156971
66.606972	-0.293540	-0.284986	2.103508	0.093212	0.069293	0.182568
66.638237	-0.290480	-0.282710	2.109730	0.097673	0.072671	0.203638
66.670479	-0.287176	-0.280251	2.116795	0.102275	0.076155	0.224671
66.703697	-0.283612	-0.277596	2.124811	0.106979	0.079718	0.244269
66.735939	-0.280004	-0.274906	2.133062	0.111310	0.083000	0.253043
66.768181	-0.276257	-0.272111	2.141411	0.115354	0.086075	0.250488
66.803352	-0.272021	-0.268949	2.150345	0.119697	0.089392	0.246815
66.835594	-0.268000	-0.265944	2.158431	0.123588	0.092375	0.241379
66.870766	-0.263472	-0.262559	2.166854	0.127529	0.095414	0.224403
66.902031	-0.259333	-0.259460	2.173649	0.130740	0.097910	0.198741
66.936226	-0.254691	-0.255982	2.180062	0.134175	0.100604	0.169582
66.968468	-0.250205	-0.252616	2.185198	0.137333	0.103101	0.140861
67.001686	-0.245474	-0.249062	2.189471	0.140574	0.105678	0.112664
67.033920	-0.240777	-0.245529	2.192747	0.143677	0.108156	0.085201
67.066162	-0.235982	-0.241916	2.194969	0.146512	0.110437	0.048661
67.098404	-0.231098	-0.238233	2.195816	0.149043	0.112496	0.002187
67.131622	-0.225982	-0.234368	2.195032	0.151582	0.114587	-0.045310
67.163864	-0.220934	-0.230548	2.192765	0.153947	0.116571	-0.091778
67.199036	-0.215339	-0.226308	2.188533	0.156497	0.118752	-0.139939
67.231277	-0.210130	-0.222351	2.183183	0.158762	0.120725	-0.183975
67.264496	-0.204687	-0.218207	2.176132	0.161073	0.122764	-0.227510
67.296738	-0.199325	-0.214115	2.168046	0.163522	0.124937	-0.259013
67.328979	-0.193879	-0.209948	2.159122	0.166221	0.127333	-0.278547
67.361221	-0.188338	-0.205698	2.149764	0.169192	0.129963	-0.285715
67.395416	-0.182353	-0.201094	2.139666	0.172314	0.132740	-0.291894
67.426682	-0.176787	-0.196801	2.130229	0.175136	0.135264	-0.295788
67.458916	-0.170954	-0.192289	2.120404	0.177938	0.137797	-0.300172
67.492134	-0.164849	-0.187554	2.110108	0.180738	0.140374	-0.303287
67.525352	-0.158647	-0.182729	2.099874	0.183669	0.143108	-0.296268
67.557594	-0.152529	-0.177954	2.090360	0.186680	0.145941	-0.278254
67.589836	-0.146312	-0.173086	2.081510	0.189598	0.148719	-0.259489
67.622078	-0.140001	-0.168127	2.073248	0.192422	0.151440	-0.239946
67.654320	-0.133595	-0.163076	2.065783	0.195356	0.154290	-0.211156
67.690468	-0.126295	-0.157298	2.058763	0.198786	0.157664	-0.166975
67.722710	-0.119678	-0.152040	2.053927	0.201680	0.160569	-0.128616
67.753975	-0.113174	-0.146852	2.050392	0.204343	0.163284	-0.092154
67.787193	-0.106169	-0.141243	2.048053	0.207239	0.166241	-0.044897
67.819435	-0.099274	-0.135702	2.047487	0.210138	0.169200	0.010715
67.852654	-0.092069	-0.129888	2.049011	0.213221	0.172342	0.078661
67.884888	-0.084977	-0.124145	2.052738	0.216026	0.175225	0.143421
67.917130	-0.077799	-0.118313	2.058427	0.218400	0.177734	0.197201
67.949371	-0.070551	-0.112405	2.065672	0.220272	0.179832	0.237981
67.982590	-0.063028	-0.106253	2.074318	0.221667	0.181592	0.266923
68.014832	-0.055690	-0.100231	2.083438	0.222511	0.182935	0.282533
68.048050	-0.048110	-0.093986	2.093145	0.222873	0.183952	0.285636
68.081268	-0.040525	-0.087712	2.102739	0.222770	0.184616	0.276336
68.112534	-0.033396	-0.081793	2.111294	0.222285	0.184927	0.256516
68.148682	-0.025181	-0.074943	2.120152	0.221305	0.184917	0.220693
68.180923	-0.017887	-0.068836	2.126883	0.220322	0.184816	0.189446
68.213165	-0.010627	-0.062734	2.132637	0.219264	0.184628	0.158690
68.246384	-0.003187	-0.056457	2.137363	0.217943	0.184184	0.118464
68.278625	0.003989	-0.050382	2.140594	0.216596	0.183671	0.079814
68.315750	0.012197	-0.043409	2.142781	0.214934	0.182964	0.034995
68.347992	0.019271	-0.037376	2.143302	0.213460	0.182315	-0.000496
68.382187	0.026721	-0.031002	2.142648	0.211825	0.181555	-0.037058
68.417358	0.034322	-0.024475	2.140642	0.210103	0.180736	-0.071475
68.450577	0.041443	-0.018338	2.137655	0.208390	0.179877	-0.104461
68.481834	0.048089	-0.012592	2.133679	0.206562	0.178856	-0.144264
68.516029	0.055288	-0.006348	2.127822	0.204471	0.177663	-0.187370
68.551208	0.062615	0.000030	2.120259	0.202162	0.176320	-0.232621
68.585403	0.069652	0.006183	2.111328	0.199593	0.174943	-0.274144
68.617638	0.076198	0.011941	2.101768	0.196754	0.173718	-0.301641
68.650856	0.082836	0.017832	2.091180	0.193337	0.172547	-0.318061
68.684074	0.089350	0.023686	2.080239	0.189524	0.171478	-0.322582
68.720222	0.096287	0.030016	2.068416	0.185145	0.170434	-0.313645
68.751488	0.102154	0.035462	2.058656	0.181334	0.169610	-0.294333
68.783730	0.108078	0.041050	2.049436	0.177498	0.168759	-0.263012
68.817924	0.114226	0.046943	2.040988	0.173581	0.167579	-0.218476
68.850166	0.119899	0.052452	2.034638	0.170020	0.165957	-0.165749
68.882408	0.125456	0.057899	2.030201	0.166527	0.163773	-0.103010
68.916603	0.131223	0.063587	2.027954	0.162817	0.160952	-0.025637
68.947868	0.136381	0.068695	2.028308	0.159320	0.158032	0.043902
68.980110	0.141581	0.073861	2.030820	0.155548	0.154812	0.104125
69.014305	0.146955	0.079222	2.035546	0.151374	0.151353	0.164717
